Linux 6.14.0-33-generic (revathy-Lenovo-ideapad-130-15IKB) 	11/23/2025 	_x86_64_	(8 CPU)

12:58:53 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:59:05 PM     0     32339    0.00    2.00    0.00    0.00    2.00     5  kworker/u32:0-events_unbound
12:59:05 PM  1000     32490   21.00   24.00    0.00    0.00   45.00     2  gnome-terminal-
12:59:05 PM     0     32804    0.00    2.00    0.00    0.00    2.00     7  kworker/u32:1-events_unbound
12:59:05 PM     0     33725    0.00    3.00    0.00    0.00    3.00     6  kworker/u32:4-events_unbound
12:59:05 PM  1000     34258   74.00   22.00    0.00    0.00   96.00     0  server
12:59:05 PM   122     34262    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:05 PM   122     34265    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:05 PM   122     34268    0.00    1.00    0.00    0.00    1.00     7  postgres
12:59:05 PM   122     34272    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:05 PM   122     34275    0.00    1.00    0.00    0.00    1.00     5  postgres
12:59:05 PM   122     34276    1.00    0.00    0.00    0.00    1.00     1  postgres
12:59:05 PM   122     34277    0.00    1.00    0.00    0.00    1.00     5  postgres
12:59:05 PM   122     34279    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:05 PM   122     34280    0.00    1.00    0.00    0.00    1.00     6  postgres
12:59:05 PM   122     34283    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:05 PM   122     34284    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:05 PM   122     34285    0.00    1.00    0.00    0.00    1.00     7  postgres
12:59:05 PM   122     34287    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:05 PM   122     34294    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:05 PM   122     34300    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:05 PM   122     34308    1.00    0.00    0.00    0.00    1.00     4  postgres
12:59:05 PM   122     34309    0.00    1.00    0.00    0.00    1.00     4  postgres
12:59:05 PM   122     34310    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:05 PM   122     34312    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:05 PM   122     34315    1.00    1.00    0.00    0.00    2.00     5  postgres
12:59:05 PM   122     34321    0.00    1.00    0.00    0.00    1.00     4  postgres
12:59:05 PM   122     34328    1.00    0.00    0.00    0.00    1.00     1  postgres
12:59:05 PM   122     34335    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:05 PM   122     34341    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:05 PM   122     34342    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:05 PM   122     34345    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:05 PM   122     34349    0.00    1.00    0.00    0.00    1.00     2  postgres
12:59:05 PM   122     34353    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:05 PM  1000     34361    0.00    2.00    0.00    0.00    2.00     1  pidstat
12:59:05 PM  1000     34363   76.00   28.00    0.00    0.00  104.00     3  load_generator

12:59:05 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:59:06 PM     0         1    1.00    0.00    0.00    0.00    1.00     4  systemd
12:59:06 PM   101       767    1.00    0.00    0.00    0.00    1.00     6  dbus-daemon
12:59:06 PM   987       777    1.00    0.00    0.00    0.00    1.00     3  polkitd
12:59:06 PM   123      1231    1.00    0.00    0.00    0.00    1.00     6  mysqld
12:59:06 PM  1000     30949    1.00    0.00    0.00    0.00    1.00     3  code
12:59:06 PM     0     32339    0.00    4.00    0.00    0.00    4.00     7  kworker/u32:0-events_unbound
12:59:06 PM  1000     32490   23.00   22.00    0.00    0.00   45.00     2  gnome-terminal-
12:59:06 PM     0     32804    0.00    1.00    0.00    0.00    1.00     1  kworker/u32:1-events_unbound
12:59:06 PM     0     33725    0.00    4.00    0.00    0.00    4.00     5  kworker/u32:4-events_unbound
12:59:06 PM  1000     34258   71.00   26.00    0.00    0.00   97.00     0  server
12:59:06 PM   122     34266    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:06 PM   122     34268    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:06 PM   122     34271    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:06 PM   122     34273    1.00    0.00    0.00    0.00    1.00     2  postgres
12:59:06 PM   122     34282    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:06 PM   122     34285    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:06 PM   122     34291    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:06 PM   122     34292    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:06 PM   122     34293    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:06 PM   122     34299    0.00    1.00    0.00    0.00    1.00     5  postgres
12:59:06 PM   122     34304    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:06 PM   122     34307    1.00    0.00    0.00    0.00    1.00     1  postgres
12:59:06 PM   122     34309    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:06 PM   122     34317    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:06 PM   122     34324    1.00    0.00    0.00    0.00    1.00     1  postgres
12:59:06 PM   122     34326    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:06 PM   122     34329    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:06 PM   122     34330    0.00    1.00    0.00    0.00    1.00     7  postgres
12:59:06 PM   122     34332    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:06 PM   122     34337    0.00    1.00    0.00    0.00    1.00     3  postgres
12:59:06 PM   122     34343    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:06 PM   122     34351    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:06 PM   122     34352    0.00    1.00    0.00    0.00    1.00     6  postgres
12:59:06 PM  1000     34361    2.00    2.00    0.00    0.00    4.00     1  pidstat
12:59:06 PM  1000     34363   85.00   32.00    0.00    0.00  117.00     3  load_generator
12:59:06 PM     0     34383    1.00    1.00    0.00    0.00    2.00     1  nm-dispatcher

12:59:06 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:59:07 PM     0        18    0.00    1.00    0.00    0.00    1.00     7  rcu_preempt
12:59:07 PM  1000      2244    1.00    1.00    0.00    0.00    2.00     6  gnome-shell
12:59:07 PM  1000     29120    1.00    0.00    0.00    0.00    1.00     3  gjs
12:59:07 PM  1000     29425    0.00    1.00    0.00    0.00    1.00     6  code
12:59:07 PM  1000     31254    1.00    0.00    0.00    0.00    1.00     2  firefox
12:59:07 PM     0     32339    0.00    3.00    0.00    0.00    3.00     3  kworker/u32:0-events_unbound
12:59:07 PM  1000     32490   25.00   24.00    0.00    0.00   49.00     5  gnome-terminal-
12:59:07 PM  1000     32683    1.00    2.00    0.00    0.00    3.00     5  top
12:59:07 PM     0     32804    0.00    1.00    0.00    0.00    1.00     5  kworker/u32:1-events_unbound
12:59:07 PM  1000     33605    1.00    0.00    0.00    0.00    1.00     3  code
12:59:07 PM     0     33725    0.00    3.00    0.00    0.00    3.00     4  kworker/u32:4-events_unbound
12:59:07 PM  1000     34258   72.00   25.00    0.00    0.00   97.00     0  server
12:59:07 PM   122     34260    1.00    1.00    0.00    0.00    2.00     1  postgres
12:59:07 PM   122     34261    0.00    1.00    0.00    0.00    1.00     7  postgres
12:59:07 PM   122     34263    0.00    1.00    0.00    0.00    1.00     7  postgres
12:59:07 PM   122     34264    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:07 PM   122     34266    0.00    1.00    0.00    0.00    1.00     5  postgres
12:59:07 PM   122     34269    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:07 PM   122     34273    0.00    1.00    0.00    0.00    1.00     6  postgres
12:59:07 PM   122     34274    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:07 PM   122     34278    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:07 PM   122     34289    1.00    1.00    0.00    0.00    2.00     6  postgres
12:59:07 PM   122     34301    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:07 PM   122     34302    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:07 PM   122     34305    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:07 PM   122     34306    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:07 PM   122     34311    0.00    1.00    0.00    0.00    1.00     5  postgres
12:59:07 PM   122     34313    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:07 PM   122     34314    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:07 PM   122     34318    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:07 PM   122     34320    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:07 PM   122     34327    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:07 PM   122     34330    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:07 PM   122     34331    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:07 PM   122     34333    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:07 PM   122     34336    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:07 PM   122     34338    0.00    1.00    0.00    0.00    1.00     7  postgres
12:59:07 PM   122     34340    1.00    0.00    0.00    0.00    1.00     3  postgres
12:59:07 PM   122     34342    0.00    1.00    0.00    0.00    1.00     7  postgres
12:59:07 PM   122     34344    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:07 PM   122     34349    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:07 PM   122     34353    0.00    1.00    0.00    0.00    1.00     5  postgres
12:59:07 PM  1000     34361    1.00    3.00    0.00    0.00    4.00     6  pidstat
12:59:07 PM  1000     34363   93.00   33.00    0.00    0.00  126.00     3  load_generator

12:59:07 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:59:08 PM     0       730    0.00    1.00    0.00    0.00    1.00     0  irq/135-rtw88_pci
12:59:08 PM   123      1231    1.00    0.00    0.00    0.00    1.00     6  mysqld
12:59:08 PM  1000      2244    1.00    0.00    0.00    0.00    1.00     6  gnome-shell
12:59:08 PM  1000     30967    1.00    0.00    0.00    0.00    1.00     7  code
12:59:08 PM     0     32339    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:0-events_unbound
12:59:08 PM  1000     32400    0.00    1.00    0.00    0.00    1.00     5  cpptools
12:59:08 PM  1000     32490   24.00   22.00    0.00    0.00   46.00     5  gnome-terminal-
12:59:08 PM     0     32804    0.00    1.00    0.00    0.00    1.00     2  kworker/u32:1-events_unbound
12:59:08 PM     0     33725    0.00    4.00    0.00    0.00    4.00     4  kworker/u32:4-events_unbound
12:59:08 PM  1000     34258   73.00   25.00    0.00    0.00   98.00     0  server
12:59:08 PM   122     34259    1.00    0.00    0.00    0.00    1.00     1  postgres
12:59:08 PM   122     34261    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:08 PM   122     34262    1.00    0.00    0.00    0.00    1.00     3  postgres
12:59:08 PM   122     34265    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:08 PM   122     34267    1.00    0.00    0.00    0.00    1.00     4  postgres
12:59:08 PM   122     34270    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:08 PM   122     34274    0.00    1.00    0.00    0.00    1.00     3  postgres
12:59:08 PM   122     34275    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:08 PM   122     34276    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:08 PM   122     34277    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:08 PM   122     34280    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:08 PM   122     34283    0.00    1.00    0.00    0.00    1.00     6  postgres
12:59:08 PM   122     34286    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:08 PM   122     34287    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:08 PM   122     34288    0.00    1.00    0.00    0.00    1.00     5  postgres
12:59:08 PM   122     34294    1.00    1.00    0.00    0.00    2.00     6  postgres
12:59:08 PM   122     34295    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:08 PM   122     34296    1.00    0.00    0.00    0.00    1.00     1  postgres
12:59:08 PM   122     34297    0.00    1.00    0.00    0.00    1.00     7  postgres
12:59:08 PM   122     34298    0.00    1.00    0.00    0.00    1.00     5  postgres
12:59:08 PM   122     34299    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:08 PM   122     34303    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:08 PM   122     34307    0.00    1.00    0.00    0.00    1.00     7  postgres
12:59:08 PM   122     34314    0.00    1.00    0.00    0.00    1.00     5  postgres
12:59:08 PM   122     34316    0.00    1.00    0.00    0.00    1.00     2  postgres
12:59:08 PM   122     34318    0.00    1.00    0.00    0.00    1.00     4  postgres
12:59:08 PM   122     34319    1.00    1.00    0.00    0.00    2.00     1  postgres
12:59:08 PM   122     34325    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:08 PM   122     34334    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:08 PM   122     34335    0.00    1.00    0.00    0.00    1.00     2  postgres
12:59:08 PM   122     34338    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:08 PM   122     34347    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:08 PM   122     34348    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:08 PM   122     34350    0.00    1.00    0.00    0.00    1.00     4  postgres
12:59:08 PM   122     34352    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:08 PM  1000     34361    2.00    3.00    0.00    0.00    5.00     6  pidstat
12:59:08 PM  1000     34363   86.00   32.00    0.00    0.00  118.00     3  load_generator

12:59:08 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:59:09 PM  1000      2244    1.00    0.00    0.00    0.00    1.00     3  gnome-shell
12:59:09 PM  1000     31779    1.00    1.00    0.00    0.00    2.00     1  Isolated Web Co
12:59:09 PM     0     32339    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:0-events_unbound
12:59:09 PM  1000     32490   26.00   22.00    0.00    0.00   48.00     1  gnome-terminal-
12:59:09 PM     0     32804    0.00    4.00    0.00    0.00    4.00     5  kworker/u32:1-events_unbound
12:59:09 PM     0     33259    0.00    1.00    0.00    0.00    1.00     7  kworker/u33:3-rtw_tx_wq
12:59:09 PM     0     33725    0.00    2.00    0.00    0.00    2.00     5  kworker/u32:4-events_unbound
12:59:09 PM  1000     34258   72.00   25.00    0.00    0.00   97.00     0  server
12:59:09 PM   122     34263    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:09 PM   122     34264    1.00    1.00    0.00    0.00    2.00     5  postgres
12:59:09 PM   122     34268    1.00    0.00    0.00    0.00    1.00     2  postgres
12:59:09 PM   122     34272    0.00    1.00    0.00    0.00    1.00     5  postgres
12:59:09 PM   122     34279    1.00    0.00    0.00    0.00    1.00     6  postgres
12:59:09 PM   122     34281    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:09 PM   122     34284    1.00    0.00    0.00    0.00    1.00     1  postgres
12:59:09 PM   122     34286    0.00    1.00    0.00    0.00    1.00     1  postgres
12:59:09 PM   122     34288    1.00    0.00    0.00    0.00    1.00     5  postgres
12:59:09 PM   122     34290    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:09 PM   122     34297    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:09 PM   122     34298    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:09 PM   122     34310    1.00    1.00    0.00    0.00    2.00     7  postgres
12:59:09 PM   122     34312    1.00    0.00    0.00    0.00    1.00     1  postgres
12:59:09 PM   122     34316    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:09 PM   122     34317    0.00    1.00    0.00    0.00    1.00     5  postgres
12:59:09 PM   122     34321    1.00    0.00    0.00    0.00    1.00     2  postgres
12:59:09 PM   122     34322    1.00    0.00    0.00    0.00    1.00     7  postgres
12:59:09 PM   122     34327    0.00    1.00    0.00    0.00    1.00     7  postgres
12:59:09 PM   122     34328    1.00    0.00    0.00    0.00    1.00     5  postgres
